dataset,category,file_path,file_type,metadata_score,flags,timeline_flags,anomaly
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10106.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10107.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10108.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10109.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10110.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10111.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10112.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10113.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10114.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10115.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10116.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10117.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10118.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10119.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10120.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10121.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10122.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10123.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10125.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10126.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10127.jpg,image,40,camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10128.jpg,image,40,camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10129.jpg,image,40,camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10130.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10131.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10132.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10133.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10134.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10135.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10136.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10137.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10138.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10139.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10140.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10141.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10142.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10143.jpg,image,80,software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10144.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10145.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10146.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10147.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10148.jpg,image,40,camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10149.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10150.jpg,image,60,gps_data_present; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10151.jpg,image,60,gps_data_present; software_tag_present,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10152.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10153.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10154.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10155.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10156.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10157.jpg,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,authentic_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Au\Au_ani_10158.jpg,image,40,camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
